date,open,high,low,close,volume,ema10,ema55,ema200,adx,atr,smi,rsi,tr_plus,tr_minus,squeeze_momentum,squeeze_state,squeeze_state_numeric,close_primary,high_primary,low_primary,open_primary,ema10_primary,ema55_primary,ema200_primary,smi_primary,adx_primary,atr_primary,rsi_primary
2025-10-13 01:00:00,115280.83,115654.62,115079.18,115602.0,538.27935,115076.55641933391,113383.50720963939,115639.88934003311,43.75504412764513,658.3428571428574,1035.6584470435296,75.93014771544907,575.4400000000023,0.0,1403.1559214285714,no_squeeze,0,114821.12,115963.81,114619.45,114958.81,113641.03734447851,118530.57727861179,121765.23104482387,0.0,53.50963958084217,2694.326428571429,57.61562750863905
2025-10-13 01:30:00,115602.0,115750.0,115503.0,115713.32,276.21888,115192.33161581865,113466.71480929512,115640.61999336613,44.49211420330368,642.8714285714284,984.6088807667272,77.64478246588519,247.0,0.0,1299.114332142859,squeeze_off,-1,114821.12,115963.81,114619.45,114958.81,113641.03734447851,118530.57727861179,121765.23104482387,0.0,53.50963958084217,2694.326428571429,57.61562750863905
2025-10-13 02:00:00,115713.31,115963.81,115001.62,115210.69,543.25106,115195.66950385162,113528.99963753458,115636.34208298438,40.46606771650004,671.2907142857138,854.3791991552913,56.62848331223842,0.0,962.1900000000023,1109.317357142859,squeeze_off,-1,114821.12,115963.81,114619.45,114958.81,113641.03734447851,118530.57727861179,121765.23104482387,0.0,53.50963958084217,2694.326428571429,57.61562750863905
2025-10-13 02:30:00,115210.69,115475.34,115174.76,115319.97,439.58972,115218.2695940604,113592.96286476549,115633.19410205918,36.97682742793692,670.8785714285706,692.3934567901206,59.386248339900874,0.0,0.0,965.8081250000007,squeeze_off,-1,114821.12,115963.81,114619.45,114958.81,113641.03734447851,118530.57727861179,121765.23104482387,0.0,53.50963958084217,2694.326428571429,57.61562750863905
2025-10-13 03:00:00,115319.98,115613.7,115111.91,115157.11,327.34562,115207.1496678676,113648.82526245245,115628.45694681481,34.85874184488607,634.2328571428558,503.7055620532765,53.53301296877779,501.7899999999936,0.0,823.5413499999988,no_squeeze,0,114821.12,115963.81,114619.45,114958.81,113641.03734447851,118530.57727861179,121765.23104482387,0.0,53.50963958084217,2694.326428571429,57.61562750863905
2025-10-13 03:30:00,115157.11,115215.16,114619.45,114821.12,518.68679,115136.96245552803,113690.69293165057,115620.42374336394,31.3643377593183,636.1657142857138,234.80228882390588,43.35981782615126,0.0,595.7100000000064,573.8263321428542,squeeze_on,1,114821.12,115963.81,114619.45,114958.81,113641.03734447851,118530.57727861179,121765.23104482387,0.0,53.50963958084217,2694.326428571429,57.61562750863905
2025-10-13 04:00:00,114821.13,115000.0,114616.01,114651.46,347.56232,115048.68928179565,113725.00604123449,115610.78231308171,28.359918700556946,597.4657142857146,-24.803903508771782,39.037482035441855,0.0,383.99000000000524,310.8007464285681,squeeze_on,1,115399.67,115554.83,114398.24,114821.13,113960.78873639149,118418.75916151852,121701.89212895499,0.0,47.63617524476554,1690.1800000000003,61.831642033247306
2025-10-13 04:30:00,114651.46,114999.99,114398.24,114708.15,738.4479,114986.77304874189,113760.11832547613,115601.80089703115,27.289146351572164,587.6107142857145,-251.52754385964954,41.29374808773514,0.0,601.75,54.74387499999466,squeeze_on,1,115399.67,115554.83,114398.24,114821.13,113960.78873639149,118418.75916151852,121701.89212895499,0.0,47.63617524476554,1690.1800000000003,61.831642033247306
2025-10-13 05:00:00,114708.15,114834.7,114500.02,114713.83,217.01839,114937.14703987972,113794.17945670913,115592.96536571742,26.36114364911869,548.0921428571424,-372.7193973359301,41.5438674295754,0.0,0.0,-161.33333928572029,squeeze_on,1,115399.67,115554.83,114398.24,114821.13,113960.78873639149,118418.75916151852,121701.89212895499,0.0,47.63617524476554,1690.1800000000003,61.831642033247306
2025-10-13 05:30:00,114713.82,114736.24,114532.06,114611.82,617.95916,114877.99666899249,113823.38090468381,115583.20272526253,25.556874640325685,531.5785714285719,-516.8774350227391,38.17357149754724,0.0,0.0,-378.6144821428602,squeeze_on,1,115399.67,115554.83,114398.24,114821.13,113960.78873639149,118418.75916151852,121701.89212895499,0.0,47.63617524476554,1690.1800000000003,61.831642033247306
2025-10-13 06:00:00,114611.82,115123.71,114417.77,115099.99,328.08072,114918.35909281202,113868.9740866594,115578.394638444,23.551537620616465,539.9778571428573,-535.1967121507428,57.300953621217,705.9400000000023,0.0,-413.4338392857171,squeeze_on,1,115399.67,115554.83,114398.24,114821.13,113960.78873639149,118418.75916151852,121701.89212895499,0.0,47.63617524476554,1690.1800000000003,61.831642033247306
2025-10-13 06:30:00,115099.99,115379.84,114911.12,115221.22,271.33149,114973.42471230074,113917.26858356442,115574.84066194209,23.764860893616614,537.0992857142857,-530.6652712800474,60.7779084524719,468.72000000000116,0.0,-438.53421785714227,squeeze_on,1,115399.67,115554.83,114398.24,114821.13,113960.78873639149,118418.75916151852,121701.89212895499,0.0,47.63617524476554,1690.1800000000003,61.831642033247306
2025-10-13 07:00:00,115221.23,115552.01,115034.0,115493.8,333.1219,115068.03840097332,113973.57327700855,115574.0342871964,25.073159465514095,494.00642857142833,-425.7253866146766,67.61870761073072,518.0099999999948,0.0,-402.00753928571385,squeeze_on,1,115399.67,115554.83,114398.24,114821.13,113960.78873639149,118418.75916151852,121701.89212895499,0.0,47.63617524476554,1690.1800000000003,61.831642033247306
2025-10-13 07:30:00,115493.8,115554.83,115101.02,115399.67,583.49125,115128.3350553418,114024.50530282967,115572.2993191646,26.225819733160527,489.55642857142914,-332.79185510070465,63.22485096507425,453.8099999999977,0.0,-391.0806071428574,squeeze_on,1,115399.67,115554.83,114398.24,114821.13,113960.78873639149,118418.75916151852,121701.89212895499,0.0,47.63617524476554,1690.1800000000003,61.831642033247306
2025-10-13 08:00:00,115399.66,115415.64,115138.0,115290.7,322.81356,115157.85595437055,114069.72654201432,115569.49733588933,27.22479196512077,468.28500000000037,-250.02278914878843,58.17538892214276,0.0,0.0,-360.37800714285686,squeeze_on,1,114180.0,115438.17,113616.5,115399.66,114000.64532977485,118267.37490575001,121627.04743115445,0.0,44.0498264330626,1655.8021428571426,49.78548693952351
2025-10-13 08:30:00,115290.71,115438.17,115164.22,115254.23,322.03831,115175.37850812136,114112.03023694239,115566.36034747254,28.28572296355028,470.21000000000015,-219.43829922026305,56.434859127081864,273.9499999999971,0.0,-324.14150714285506,squeeze_on,1,114180.0,115438.17,113616.5,115399.66,114000.64532977485,118267.37490575001,121627.04743115445,0.0,44.0498264330626,1655.8021428571426,49.78548693952351
2025-10-13 09:00:00,115254.23,115254.23,114748.38,114950.0,807.2133,115134.40059755383,114141.95772848016,115560.22740869173,25.588600405505428,437.6142857142851,-226.8567722547033,43.81669969010982,0.0,505.84999999999127,-328.1659142857093,squeeze_on,1,114180.0,115438.17,113616.5,115399.66,114000.64532977485,118267.37490575001,121627.04743115445,0.0,44.0498264330626,1655.8021428571426,49.78548693952351
2025-10-13 09:30:00,114950.0,115199.58,114928.0,115127.04,230.35226,115133.0623070895,114177.13923817729,115555.91708621719,23.251094188533234,435.5428571428565,-199.60024528914334,51.150454160578235,0.0,0.0,-313.18009999999344,squeeze_on,1,114180.0,115438.17,113616.5,115399.66,114000.64532977485,118267.37490575001,121627.04743115445,0.0,44.0498264330626,1655.8021428571426,49.78548693952351
2025-10-13 10:00:00,115127.05,115162.0,114823.26,114884.69,441.38477,115087.90370580049,114202.40890824239,115549.23820973742,22.412790725245102,423.89642857142877,-180.40022579596717,42.40711413837321,0.0,338.74000000000524,-311.1202535714208,squeeze_on,1,114180.0,115438.17,113616.5,115399.66,114000.64532977485,118267.37490575001,121627.04743115445,0.0,44.0498264330626,1655.8021428571426,49.78548693952351
2025-10-13 10:30:00,114884.69,114970.85,114740.34,114810.62,455.29925,115037.48848656402,114224.13073294802,115541.88877481467,22.58631299042218,397.8107142857147,-147.46654158544013,39.996136704912296,0.0,230.5100000000093,-322.13478928570714,squeeze_on,1,114180.0,115438.17,113616.5,115399.66,114000.64532977485,118267.37490575001,121627.04743115445,0.0,44.0498264330626,1655.8021428571426,49.78548693952351
2025-10-13 11:00:00,114810.61,114810.61,113616.5,113643.33,1312.44822,114784.00512537055,114203.38784962845,115522.99764272697,28.42993003225664,455.67714285714254,-325.42676900584627,19.665666496407354,0.0,1194.1199999999953,-466.90495714284947,squeeze_off,-1,114180.0,115438.17,113616.5,115399.66,114000.64532977485,118267.37490575001,121627.04743115445,0.0,44.0498264330626,1655.8021428571426,49.78548693952351
2025-10-13 11:30:00,113643.33,114380.0,113629.13,114180.0,669.31279,114674.18601166681,114202.55256928457,115509.63448210283,33.494398135179836,466.3285714285708,-353.6274740090984,36.727349450498046,0.0,0.0,-484.59311428570436,squeeze_off,-1,114180.0,115438.17,113616.5,115399.66,114000.64532977485,118267.37490575001,121627.04743115445,0.0,44.0498264330626,1655.8021428571426,49.78548693952351
2025-10-13 12:00:00,114180.0,114473.13,113931.16,114353.92,418.59821,114615.95582772739,114207.95854895297,115498.13483551475,36.593094857748746,481.13499999999993,-342.58134502924224,41.38254318288982,541.9700000000012,0.0,-485.12912499999123,squeeze_off,-1,114312.1,115530.0,113800.01,114180.0,114057.27345163397,118126.1150876875,121554.2618845758,0.0,40.69058399083671,1572.1678571428565,50.97900279989282
2025-10-13 12:30:00,114353.92,114748.97,114254.88,114412.26,790.87235,114578.92022268605,114215.2550293475,115487.33011078325,35.813518349856786,501.8428571428563,-354.1985493827219,43.00554549237701,494.0899999999965,0.0,-454.0539642857077,squeeze_off,-1,114312.1,115530.0,113800.01,114180.0,114057.27345163397,118126.1150876875,121554.2618845758,0.0,40.69058399083671,1572.1678571428565,50.97900279989282
2025-10-13 13:00:00,114412.25,114704.1,114220.07,114345.7,490.58995,114536.51654583403,114219.91377829938,115475.97060719336,35.35557081603333,485.9921428571418,-402.87511046134466,41.4931567446191,0.0,484.02999999999884,-435.37143571428044,squeeze_off,-1,114312.1,115530.0,113800.01,114180.0,114057.27345163397,118126.1150876875,121554.2618845758,0.0,40.69058399083671,1572.1678571428565,50.97900279989282
2025-10-13 13:30:00,114346.54,115530.0,114312.84,115345.79,1324.60896,114683.65717386421,114260.12364336012,115474.67527776856,33.24753798324112,539.4521428571419,-250.02305555556245,63.653460962550454,1217.1600000000035,0.0,-260.8456749999977,squeeze_off,-1,114312.1,115530.0,113800.01,114180.0,114057.27345163397,118126.1150876875,121554.2618845758,0.0,40.69058399083671,1572.1678571428565,50.97900279989282
2025-10-13 14:00:00,115345.79,115476.18,114177.8,114318.48,801.59586,114617.2613240707,114262.2077989544,115463.170847144,30.32232657201139,595.1928571428559,-321.11499187785125,43.93133305308717,0.0,1298.37999999999,-304.18134642857024,squeeze_off,-1,114312.1,115530.0,113800.01,114180.0,114057.27345163397,118126.1150876875,121554.2618845758,0.0,40.69058399083671,1572.1678571428565,50.97900279989282
2025-10-13 14:30:00,114318.49,114800.0,113800.01,114036.63,633.2878,114511.69199242147,114254.15144899175,115448.97641085403,27.471865808593225,634.2057142857136,-456.95260883691714,40.007277246185396,0.0,999.9900000000052,-397.8671714285705,squeeze_off,-1,114312.1,115530.0,113800.01,114180.0,114057.27345163397,118126.1150876875,121554.2618845758,0.0,40.69058399083671,1572.1678571428565,50.97900279989282
2025-10-13 15:00:00,114036.63,114600.0,113968.02,114259.37,475.01159,114465.81526652665,114254.33782581348,115437.13953114404,25.00146648029748,659.5157142857133,-485.57275341131503,44.525640787830056,0.0,0.0,-449.7342785714298,squeeze_off,-1,114312.1,115530.0,113800.01,114180.0,114057.27345163397,118126.1150876875,121554.2618845758,0.0,40.69058399083671,1572.1678571428565,50.97900279989282
2025-10-13 15:30:00,114259.37,114727.95,114108.16,114312.1,603.56415,114437.86703624908,114256.40076060584,115425.94510794857,21.759091783708755,684.2185714285703,-483.5861647173558,45.64388956797404,619.7899999999936,0.0,-503.40692499999926,squeeze_off,-1,114312.1,115530.0,113800.01,114180.0,114057.27345163397,118126.1150876875,121554.2618845758,0.0,40.69058399083671,1572.1678571428565,50.97900279989282
2025-10-13 16:00:00,114312.09,115174.0,114270.89,114457.27,675.36988,114441.39484784016,114263.57466201278,115416.30654966054,21.904137722554392,712.5942857142852,-409.4717625081272,48.91508029234145,903.1100000000006,0.0,-479.7897464285701,squeeze_off,-1,115792.84,115891.3,114215.79,114312.09,114372.83100588233,118042.7838345558,121496.93430363476,0.0,36.68895645620442,1534.8871428571426,62.50535899453259
2025-10-13 16:30:00,114457.27,114800.0,114353.17,114669.24,309.67274,114482.82123914194,114278.06270979803,115408.87305165397,22.02984420288728,725.1121428571423,-288.91654645874144,53.61785086039029,0.0,0.0,-399.93548928571255,no_squeeze,0,115792.84,115891.3,114215.79,114312.09,114372.83100588233,118042.7838345558,121496.93430363476,0.0,36.68895645620442,1534.8871428571426,62.50535899453259
2025-10-13 17:00:00,114669.25,114985.56,114458.36,114546.0,299.70801,114494.30828657067,114287.63189873382,115400.28725014497,23.317749728077924,738.5735714285703,-198.88102501624667,50.499172853013036,527.1999999999971,0.0,-311.34138214285565,no_squeeze,0,115792.84,115891.3,114215.79,114312.09,114372.83100588233,118042.7838345558,121496.93430363476,0.0,36.68895645620442,1534.8871428571426,62.50535899453259
2025-10-13 17:30:00,114546.0,115053.43,114215.79,115040.55,370.19255,114593.62496173964,114314.52183092189,115396.70777501915,21.846029624266457,781.9399999999981,-8.786772254709831,61.002070028156915,0.0,837.6399999999994,-136.85797857142856,squeeze_on,1,115792.84,115891.3,114215.79,114312.09,114372.83100588233,118042.7838345558,121496.93430363476,0.0,36.68895645620442,1534.8871428571426,62.50535899453259
2025-10-13 18:00:00,115040.55,115311.39,114710.0,115258.4,457.79683,114714.49315051424,114348.23176553182,115395.3315782528,22.361827333138766,739.6021428571413,184.18898797920542,64.79832403620242,601.3899999999994,0.0,64.18113571428177,squeeze_on,1,115792.84,115891.3,114215.79,114312.09,114372.83100588233,118042.7838345558,121496.93430363476,0.0,36.68895645620442,1534.8871428571426,62.50535899453259
2025-10-13 18:30:00,115258.39,115377.48,114977.58,115160.63,267.12551,114795.60894132982,114377.2459881914,115392.9962391657,23.237865409484566,714.5328571428555,361.25004223521705,61.688649559279995,399.8999999999942,0.0,236.055014285712,squeeze_on,1,115792.84,115891.3,114215.79,114312.09,114372.83100588233,118042.7838345558,121496.93430363476,0.0,36.68895645620442,1534.8871428571426,62.50535899453259
2025-10-13 19:00:00,115160.63,115730.0,115070.0,115602.3,494.51346,114942.28004290622,114420.99791718456,115395.07886365162,25.991461862503073,722.9635714285697,578.7380539311259,69.35446778200932,660.0,0.0,441.0713107142842,no_squeeze,0,115792.84,115891.3,114215.79,114312.09,114372.83100588233,118042.7838345558,121496.93430363476,0.0,36.68895645620442,1534.8871428571426,62.50535899453259
2025-10-13 19:30:00,115602.3,115891.3,115485.75,115792.84,494.54403,115096.92730783236,114469.99227728511,115399.03668590386,29.12609906149996,716.6392857142845,794.5740562053313,72.13033664363026,405.5500000000029,0.0,671.6909607142824,squeeze_off,-1,115792.84,115891.3,114215.79,114312.09,114372.83100588233,118042.7838345558,121496.93430363476,0.0,36.68895645620442,1534.8871428571426,62.50535899453259
2025-10-13 20:00:00,115792.84,115868.0,115485.76,115493.17,230.33885,115168.97143368101,114506.53433881064,115399.97333579537,31.842784633963927,709.3685714285706,820.1037508122197,61.94766515205216,0.0,0.0,804.5073857142813,squeeze_off,-1,115166.0,115868.0,115005.44,115792.84,114517.04355026735,117940.04155475023,121433.93993245432,0.0,33.23279544296143,1546.0128571428565,56.06609801732527
2025-10-13 20:30:00,115493.17,115739.96,115400.0,115713.37,189.01869,115267.95299119354,114549.63561242455,115403.09171056359,32.87942866413981,646.711428571428,903.4680376868134,66.01536029965206,0.0,339.9600000000064,953.0257535714238,squeeze_off,-1,115166.0,115868.0,115005.44,115792.84,114517.04355026735,117940.04155475023,121433.93993245432,0.0,33.23279544296143,1546.0128571428565,56.06609801732527
2025-10-13 21:00:00,115713.37,115786.04,115553.33,115632.35,152.03992,115334.2069927947,114588.3039834094,115405.37288757291,34.09484728911513,570.5921428571424,961.1016780376913,63.149469582870765,232.70999999999185,0.0,965.9045321428534,squeeze_off,-1,115166.0,115868.0,115005.44,115792.84,114517.04355026735,117940.04155475023,121433.93993245432,0.0,33.23279544296143,1546.0128571428565,56.06609801732527
2025-10-13 21:30:00,115632.36,115700.0,115605.7,115700.0,69.73838,115400.71481228656,114628.00741257334,115408.3045006319,35.14821009742708,505.89999999999935,1013.4319720597844,64.6288742316812,0.0,0.0,1004.1020428571403,squeeze_off,-1,115166.0,115868.0,115005.44,115792.84,114517.04355026735,117940.04155475023,121433.93993245432,0.0,33.23279544296143,1546.0128571428565,56.06609801732527
2025-10-13 22:00:00,115700.0,115835.04,115583.03,115583.04,191.76056,115433.86484641628,114662.11571926715,115410.04316231716,37.09100885399378,478.759285714285,1009.4272790773257,59.83674356451578,252.00999999999476,0.0,1021.8052178571384,squeeze_off,-1,115166.0,115868.0,115005.44,115792.84,114517.04355026735,117940.04155475023,121433.93993245432,0.0,33.23279544296143,1546.0128571428565,56.06609801732527
2025-10-13 22:30:00,115583.03,115602.39,115442.67,115507.19,141.18966,115447.19669252241,114692.29694357904,115411.00979751798,36.025715439735464,445.8971428571427,1080.8603411306062,56.69128139583808,0.0,159.72000000000116,1013.2391785714253,squeeze_off,-1,115166.0,115868.0,115005.44,115792.84,114517.04355026735,117940.04155475023,121433.93993245432,0.0,33.23279544296143,1546.0128571428565,56.06609801732527
2025-10-13 23:00:00,115507.2,115507.2,115308.0,115388.11,214.57951,115436.45365751834,114717.14740987979,115410.78193883623,32.82533277231954,395.61785714285674,1010.2847904483439,51.762258031225834,0.0,199.1999999999971,961.9925678571393,squeeze_off,-1,115166.0,115868.0,115005.44,115792.84,114517.04355026735,117940.04155475023,121433.93993245432,0.0,33.23279544296143,1546.0128571428565,56.06609801732527
2025-10-13 23:30:00,115388.1,115432.88,115005.44,115166.0,340.03871,115387.28026524227,114733.17785952696,115408.34629765378,30.65973073112437,394.23285714285674,835.8399788823899,43.603197830595,0.0,427.4400000000023,958.0814071428545,squeeze_off,-1,115166.0,115868.0,115005.44,115792.84,114517.04355026735,117940.04155475023,121433.93993245432,0.0,33.23279544296143,1546.0128571428565,56.06609801732527
2025-10-14 00:00:00,115166.0,115378.0,115049.16,115209.22,357.25745,115354.90567156185,114750.17936454386,115406.36494145822,28.78287562875522,380.0642857142853,671.6842576348249,45.53090747938037,0.0,0.0,862.4234821428554,squeeze_off,-1,113500.0,115409.96,113279.76,115166.0,114332.12654112781,117781.4686420806,121354.9952565095,0.0,33.8781593570439,1603.9050000000009,42.605822989298105
2025-10-14 00:30:00,115209.21,115409.96,114871.93,114959.03,401.78228,115282.92827673242,114757.63831581015,115401.91384751337,29.003381631678227,358.663571428572,447.106817738788,37.068003257504245,0.0,538.0300000000134,673.1170142857137,squeeze_off,-1,113500.0,115409.96,113279.76,115166.0,114332.12654112781,117781.4686420806,121354.9952565095,0.0,33.8781593570439,1603.9050000000009,42.605822989298105
2025-10-14 01:00:00,114959.02,114991.99,114523.33,114565.07,438.71171,115152.40859005379,114750.7608759598,115393.58704306051,31.733429734263975,349.18285714285804,158.46277128005,27.710055706654515,0.0,468.6600000000035,418.2524321428571,squeeze_off,-1,113500.0,115409.96,113279.76,115166.0,114332.12654112781,117781.4686420806,121354.9952565095,0.0,33.8781593570439,1603.9050000000009,42.605822989298105
2025-10-14 01:30:00,114565.07,114593.58,114137.93,114274.57,266.60753,114992.80157368036,114733.75405896123,115382.45254511962,35.842902333433244,353.1650000000019,-149.04771767381328,22.810486681867957,0.0,455.65000000000873,115.95576071428775,squeeze_off,-1,113500.0,115409.96,113279.76,115166.0,114332.12654112781,117781.4686420806,121354.9952565095,0.0,33.8781593570439,1603.9050000000009,42.605822989298105
2025-10-14 02:00:00,114274.57,114298.08,113900.51,114013.98,338.70694,114814.83401482938,114708.04784256977,115368.83590287963,40.18023418317577,334.4200000000024,-489.50212800519853,19.281700596230664,0.0,397.570000000007,-198.72440357142614,squeeze_off,-1,113500.0,115409.96,113279.76,115166.0,114332.12654112781,117781.4686420806,121354.9952565095,0.0,33.8781593570439,1603.9050000000009,42.605822989298105
2025-10-14 02:30:00,114013.97,114115.09,113647.05,113647.05,512.69381,114602.50964849677,114670.15506247799,115351.70370484103,44.616717361616445,338.8835714285732,-810.4708820662752,15.408824012258208,0.0,468.0399999999936,-530.6314357142819,squeeze_off,-1,113500.0,115409.96,113279.76,115166.0,114332.12654112781,117781.4686420806,121354.9952565095,0.0,33.8781593570439,1603.9050000000009,42.605822989298105
2025-10-14 03:00:00,113647.05,113697.64,113279.76,113329.53,896.29602,114371.05880331554,114622.27559596093,115331.58257344957,49.211121526409705,341.4292857142874,-1111.9010818713439,12.834797007684003,0.0,417.88000000000466,-889.736810714285,squeeze_off,-1,113500.0,115409.96,113279.76,115166.0,114332.12654112781,117781.4686420806,121354.9952565095,0.0,33.8781593570439,1603.9050000000009,42.605822989298105
2025-10-14 03:30:00,113329.53,113700.0,113319.02,113500.0,244.78887,114212.68447543998,114582.19432467662,115313.3578712262,53.15551479936753,344.35928571428667,-1341.7603557504847,21.009009880257636,380.9799999999959,0.0,-1138.666132142857,squeeze_off,-1,113500.0,115409.96,113279.76,115166.0,114332.12654112781,117781.4686420806,121354.9952565095,0.0,33.8781593570439,1603.9050000000009,42.605822989298105
2025-10-14 04:00:00,113500.0,113599.99,113225.68,113495.9,405.87322,114082.36002535997,114543.39809879531,115295.27371330356,56.76273135510929,354.47357142857385,-1483.7382829759558,20.95447637513861,0.0,374.3100000000122,-1331.1095500000015,squeeze_off,-1,111724.41,113691.0,111355.01,113500.0,113857.99626092275,117565.14511914915,121259.16853753927,0.0,36.7745729932201,1641.7114285714301,32.89425669598714
2025-10-14 04:30:00,113495.89,113496.75,112787.0,113062.09,784.03119,113896.85638438542,114490.49423812405,115273.05297983786,60.59030956158177,398.4342857142879,-1623.6804922027263,15.911979418758733,0.0,709.75,-1556.5028428571425,squeeze_off,-1,111724.41,113691.0,111355.01,113500.0,113857.99626092275,117565.14511914915,121259.16853753927,0.0,36.7745729932201,1641.7114285714301,32.89425669598714
2025-10-14 05:00:00,113062.09,113691.0,112994.29,113031.91,837.07432,113739.59340540625,114438.40194390534,115250.75304969023,60.950905101830614,430.19857142857444,-1749.0631319038318,15.610434914308712,696.7100000000064,0.0,-1708.4656499999974,squeeze_off,-1,111724.41,113691.0,111355.01,113500.0,113857.99626092275,117565.14511914915,121259.16853753927,0.0,36.7745729932201,1641.7114285714301,32.89425669598714
2025-10-14 05:30:00,113031.92,113116.78,112390.0,112493.11,959.18813,113512.96005896875,114368.927231623,115223.31381536496,62.733040908604806,470.70285714286,-1893.7311484730292,11.227489038153237,0.0,726.7799999999988,-1877.8596035714259,squeeze_off,-1,111724.41,113691.0,111355.01,113500.0,113857.99626092275,117565.14511914915,121259.16853753927,0.0,36.7745729932201,1641.7114285714301,32.89425669598714
2025-10-14 06:00:00,112493.1,112699.21,112260.09,112282.32,589.07871,113289.20732097443,114294.40554477932,115194.05019531159,64.5149515673512,487.8400000000038,-2022.9039359973958,9.964558436162434,0.0,439.1200000000099,-2054.0527857142843,squeeze_off,-1,111724.41,113691.0,111355.01,113500.0,113857.99626092275,117565.14511914915,121259.16853753927,0.0,36.7745729932201,1641.7114285714301,32.89425669598714
2025-10-14 06:30:00,112282.33,112435.61,111355.01,111987.38,1264.60186,113052.51144443362,114212.01177532291,115162.14302918909,67.19976479807609,534.4942857142897,-2096.1370825211106,8.43306877881703,0.0,1080.6000000000058,-2167.7856964285675,squeeze_off,-1,111724.41,113691.0,111355.01,113500.0,113857.99626092275,117565.14511914915,121259.16853753927,0.0,36.7745729932201,1641.7114285714301,32.89425669598714
2025-10-14 07:00:00,111987.39,112194.0,111679.76,112079.14,507.66586,112875.53481817295,114135.83778334709,115131.4663821325,69.526602931371,547.7371428571475,-2090.278023066922,13.22089952801943,0.0,0.0,-2220.7462178571377,squeeze_off,-1,111724.41,113691.0,111355.01,113500.0,113857.99626092275,117565.14511914915,121259.16853753927,0.0,36.7745729932201,1641.7114285714301,32.89425669598714
2025-10-14 07:30:00,112079.14,112090.75,111445.72,111724.41,938.78586,112666.23939668696,114049.71536251326,115097.56532360382,71.76767049235805,555.3800000000036,-2101.265911306037,10.720508478927087,0.0,645.0299999999988,-2286.3023321428495,squeeze_off,-1,111724.41,113691.0,111355.01,113500.0,113857.99626092275,117565.14511914915,121259.16853753927,0.0,36.7745729932201,1641.7114285714301,32.89425669598714
2025-10-14 08:00:00,111724.41,112000.0,111513.63,111973.1,583.40805,112540.21405183477,113975.5505281378,115066.47611640379,73.70992904521347,556.645000000003,-2013.806094866791,22.56680076482762,0.0,0.0,-2253.287174999993,squeeze_off,-1,111313.98,112140.0,110012.24,111724.41,113395.44784984588,117341.88922203667,121160.21143766325,0.0,40.38221376261513,1664.9028571428582,31.009074053158287
2025-10-14 08:30:00,111972.9,112140.0,111735.47,111803.33,396.47616,112406.23513331937,113897.97122356144,115034.00700081768,73.39729271625977,552.9935714285738,-1941.7386500974624,20.431399994495166,404.52999999999884,0.0,-2208.6969857142785,squeeze_off,-1,111313.98,112140.0,110012.24,111724.41,113395.44784984588,117341.88922203667,121160.21143766325,0.0,40.38221376261513,1664.9028571428582,31.009074053158287
2025-10-14 09:00:00,111803.33,112000.0,111624.62,111767.91,293.00865,112290.17601817039,113821.89760843424,115001.50852319761,73.38740214403376,551.4085714285736,-1831.4261468485988,19.976348012097404,0.0,375.38000000000466,-2133.8422392857083,squeeze_off,-1,111313.98,112140.0,110012.24,111724.41,113395.44784984588,117341.88922203667,121160.21143766325,0.0,40.38221376261513,1664.9028571428582,31.009074053158287
2025-10-14 09:30:00,111767.92,111900.0,111055.91,111287.89,644.92306,112107.94219668486,113731.39733670445,114964.55709510611,74.40372478570264,578.2692857142881,-1768.007764782324,14.816233137090748,0.0,844.0899999999965,-2108.966999999995,squeeze_off,-1,111313.98,112140.0,110012.24,111724.41,113395.44784984588,117341.88922203667,121160.21143766325,0.0,40.38221376261513,1664.9028571428582,31.009074053158287
2025-10-14 10:00:00,111287.9,111336.11,110348.11,110378.14,1052.42194,111793.43270637852,113611.63814610786,114918.92110411004,76.02560533650338,618.9921428571449,-1829.6053362573068,9.467985584309176,0.0,988.0,-2166.4723464285644,squeeze_off,-1,111313.98,112140.0,110012.24,111724.41,113395.44784984588,117341.88922203667,121160.21143766325,0.0,40.38221376261513,1664.9028571428582,31.009074053158287
2025-10-14 10:30:00,110378.14,110700.0,110012.24,110623.58,885.49074,111580.73221430968,113504.92178374686,114876.18139163133,77.67859653419286,640.9050000000019,-1789.8075568550994,18.613293962629996,0.0,687.7599999999948,-2116.56446785714,squeeze_off,-1,111313.98,112140.0,110012.24,111724.41,113395.44784984588,117341.88922203667,121160.21143766325,0.0,40.38221376261513,1664.9028571428582,31.009074053158287
2025-10-14 11:00:00,110623.58,111617.68,110614.25,111480.83,920.59351,111562.56817534428,113432.63279147018,114842.39680066983,71.49028159961158,685.8421428571435,-1557.92662605588,42.160167654447285,1003.429999999993,0.0,-1892.3218571428554,squeeze_off,-1,111313.98,112140.0,110012.24,111724.41,113395.44784984588,117341.88922203667,121160.21143766325,0.0,40.38221376261513,1664.9028571428582,31.009074053158287
2025-10-14 11:30:00,111480.82,111630.28,111266.12,111313.98,505.51267,111517.37032528168,113356.96662034624,114807.28817578754,66.04336658863667,661.1571428571436,-1361.893570500325,39.587940518376996,364.1600000000035,0.0,-1696.3317571428574,squeeze_off,-1,111313.98,112140.0,110012.24,111724.41,113395.44784984588,117341.88922203667,121160.21143766325,0.0,40.38221376261513,1664.9028571428582,31.009074053158287
